fips,year,count_alldrug,population
55041,2018,18,9001
55041,2019,15,9034
55041,2020,12,9165
55041,2021,22,9262
55041,2022,15,9381
55043,2018,48,51501
55043,2019,52,51509
55043,2020,38,51984
55043,2021,48,51285
55043,2022,28,51276
55045,2018,49,36867
55045,2019,45,36853
55045,2020,35,37036
55045,2021,41,37018
55045,2022,29,36816
55047,2018,12,18869
55047,2019,10,18910
55047,2020,27,19022
55047,2021,25,19249
55047,2022,21,19220
55049,2018,24,23709
55049,2019,26,23648
55049,2020,15,23709
55049,2021,22,23777
55049,2022,13,23865
55051,2018,0,5671
55051,2019,0,5688
55051,2020,0,6146
55051,2021,0,6193
55051,2022,0,6224
55053,2018,37,20494
55053,2019,17,20676
55053,2020,23,21096
55053,2021,36,20899
55053,2022,54,20836
55055,2018,87,85091
55055,2019,95,84829
55055,2020,75,86193
55055,2021,109,85796
55055,2022,92,85784
55057,2018,49,26599
55057,2019,46,26688
55057,2020,38,26780
55057,2021,40,26756
55057,2022,40,26866
55059,2018,129,169054
55059,2019,169,169760
55059,2020,208,169184
55059,2021,206,168465
55059,2022,188,167817
55061,2018,15,20367
55061,2019,11,20451
55061,2020,13,20550
55061,2021,19,20577
55061,2022,23,20623
55063,2018,128,118220
55063,2019,144,118151
55063,2020,171,120930
55063,2021,166,119367
55063,2022,121,120294
55065,2018,17,16659
55065,2019,0,16667
55065,2020,11,16613
55065,2021,20,16816
55065,2022,0,16877
55067,2018,17,19239
55067,2019,26,19208
55067,2020,18,19462
55067,2021,15,19505
55067,2022,22,19559
55069,2018,16,27686
55069,2019,31,27596
55069,2020,27,28429
55069,2021,32,28453
55069,2022,30,28376
55071,2018,103,78925
55071,2019,100,78785
55071,2020,90,81384
55071,2021,95,81479
55071,2022,103,81172
55073,2018,93,135478
55073,2019,128,135697
55073,2020,77,138047
55073,2021,113,137746
55073,2022,123,137958
55075,2018,45,40401
55075,2019,46,40256
55075,2020,46,41885
55075,2021,49,41849
55075,2022,35,41988
55077,2018,32,15393
55077,2019,19,15537
55077,2020,19,15594
55077,2021,14,15777
55077,2022,13,15779
55078,2018,19,4596
55078,2019,14,4553
55078,2020,17,4256
55078,2021,24,4292
55078,2022,28,4197
55079,2018,1623,947908
55079,2019,1798,947011
55079,2020,1635,938527
55079,2021,1513,924207
55079,2022,1376,918661
55081,2018,70,46197
55081,2019,72,46674
55081,2020,65,46296
55081,2021,84,46246
55081,2022,66,46109
55083,2018,35,37901
55083,2019,33,38057
55083,2020,18,39080
55083,2021,57,39393
55083,2022,35,39633
55085,2018,28,35449
55085,2019,29,35607
55085,2020,32,37872
55085,2021,45,38282
55085,2022,37,38212
55087,2018,161,187012
55087,2019,136,187927
55087,2020,140,190961
55087,2021,247,191309
55087,2022,180,192127
55089,2018,64,89302
55089,2019,62,89597
55089,2020,67,91613
55089,2021,82,92551
55089,2022,54,93009
55091,2018,0,7276
55091,2019,0,7265
55091,2020,0,7347
55091,2021,0,7386
55091,2022,0,7410
55093,2018,24,42608
55093,2019,25,42768
55093,2020,25,42223
55093,2021,24,41606
55093,2022,19,42532
55095,2018,38,43578
55095,2019,23,43705
55095,2020,41,45032
55095,2021,36,45521
55095,2022,39,45709
55097,2018,41,70979
55097,2019,71,70943
55097,2020,47,70402
55097,2021,81,69429
55097,2022,69,70718
55099,2018,10,13371
55099,2019,0,13347
55099,2020,0,14032
55099,2021,0,14055
55099,2022,0,14179
55101,2018,226,196348
55101,2019,311,196204
55101,2020,221,197536
55101,2021,230,196439
55101,2022,210,195846
55103,2018,24,17416
55103,2019,22,17313
55103,2020,24,17272
55103,2021,20,17166
55103,2022,17,17090
55105,2018,312,162817
55105,2019,278,163120
55105,2020,326,163751
55105,2021,355,164192
55105,2022,261,164060
55107,2018,23,14054
55107,2019,11,14091
55107,2020,0,14179
55107,2021,18,14116
55107,2022,11,14186
55109,2018,41,89721
55109,2019,54,90691
55109,2020,68,93874
55109,2021,65,95055
55109,2022,42,96017
55111,2018,83,64306
55111,2019,95,64420
55111,2020,82,65793
55111,2021,101,65740
55111,2022,85,65777
55113,2018,28,16439
55113,2019,38,16540
55113,2020,28,18123
55113,2021,47,18247
55113,2022,49,18559
55115,2018,25,40725
55115,2019,45,40794
55115,2020,52,40873
55115,2021,46,40812
55115,2022,48,40886
55117,2018,157,115161
55117,2019,116,115232
55117,2020,132,118030
55117,2021,122,117697
55117,2022,130,117841
55119,2018,11,20346
55119,2019,19,20340
55119,2020,11,19937
55119,2021,17,19944
55119,2022,19,19975
55121,2018,21,29479
55121,2019,20,29583
55121,2020,14,30806
55121,2021,20,30730
55121,2022,30,30899
55123,2018,32,30775
55123,2019,30,30877
55123,2020,33,30698
55123,2021,31,30921
55123,2022,25,31060
55125,2018,10,21949
55125,2019,25,22153
55125,2020,16,23097
55125,2021,34,23522
55125,2022,22,23763
55127,2018,124,103547
55127,2019,94,103898
55127,2020,92,105308
55127,2021,135,105200
55127,2022,98,105380
55129,2018,30,15841
55129,2019,0,15764
55129,2020,25,16613
55129,2021,15,16760
55129,2022,20,16911
55131,2018,83,135615
55131,2019,79,136302
55131,2020,121,136784
55131,2021,121,137237
55131,2022,122,137688
55133,2018,388,402705
55133,2019,398,404545
55133,2020,413,407467
55133,2021,391,409080
55133,2022,369,410434
55135,2018,70,51051
55135,2019,57,50863
55135,2020,63,51791
55135,2021,55,51992
55135,2022,66,51488
55137,2018,30,24245
55137,2019,23,24388
55137,2020,20,24549
55137,2021,26,24797
55137,2022,30,24999
55139,2018,134,170811
55139,2019,189,171801
55139,2020,174,171800
55139,2021,202,170554
55139,2022,179,170718
55141,2018,96,72827
55141,2019,82,72795
55141,2020,78,74197
55141,2021,67,74085
55141,2022,94,73993
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
15005,2018-2022,not available,.
15005,2018,not available,.
15005,2019,not available,.
15005,2020,not available,.
15005,2021,not available,.
15005,2022,not available,.
